AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,328.8,256.0,194.1,195.9,192.6,188.9,186.7,192.3,177.1,172.4
Cash_from_Operations,509.0,298.7,705.6,425.9,589.9,348.3,398.7,452.9,417.9,538.0
Diluted_EPS,4.724,-0.858,2.05,2.884,3.104,1.739,2.814,2.443,2.19,2.032
Goodwill_Intangibles,2416.9,1602.6,1711.2,1817.6,1661.2,1573.2,1317.2,1385.6,1458.9,1343.1
LT_Debt,2719.8,1199.1,1244.4,1193.1,1189.7,1288.0,1020.7,1015.3,1200.9,946.3
Net_Income,466.4,-85.5,207.5,291.8,313.6,175.3,286.4,250.1,225.9,209.8
Revenue,7250.6,5590.4,5237.4,5374.2,5390.9,5036.7,4782.9,4964.4,5017.0,4861.7
Shares_Diluted,98.732,99.608,101.209,101.176,101.016,100.852,101.782,102.392,103.172,103.248
Total_Assets,7052.9,5073.2,5277.3,5126.3,4583.5,4557.7,3923.2,4013.7,4193.9,3974.5
Total_Liabilities,4987.1,3235.8,3377.7,3323.6,2824.4,2850.7,2390.8,2500.8,2705.7,2283.1
