AAII_YR_DATA,12/31/2022,12/31/2020,12/31/2019,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
Capital_Expenditures,0.1,,,,0.0,0.0,0.0,
Cash_from_Operations,-4.0,-0.3,0.0,0.0,-0.1,-0.1,-0.1,
Diluted_EPS,-0.277,-0.005,-0.006,-0.055,-1.714,,,
Goodwill_Intangibles,0.8,,,0.1,0.1,0.1,0.1,4.8
LT_Debt,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-10.7,-0.1,-0.2,0.0,-0.1,0.0,0.0,0.0
Revenue,1.2,1.1,1.1,0.0,0.0,,0.0,0.0
Shares_Diluted,38.7859,25.926,25.926,0.8376,0.0762,,,
Total_Assets,2.9,1.6,0.7,0.3,0.3,0.3,0.3,4.9
Total_Liabilities,4.6,0.9,0.8,0.3,0.3,0.2,0.1,0.0
