AAII_YR_DATA,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
Capital_Expenditures,363.8,435.8,259.5,343.0,383.7,266.3,227.8,133.7,103.6,60.7
Cash_from_Operations,1657.2,1650.7,1268.4,864.6,606.7,465.7,350.6,258.6,102.0,46.3
Diluted_EPS,-1.439,0.142,-1.192,-2.116,-1.929,-1.546,-1.941,-1.448,-1.35,-1.007
Goodwill_Intangibles,3166.0,3253.8,2086.0,2145.6,1711.8,204.8,209.2,68.8,38.7,13.4
LT_Debt,2975.9,617.4,691.9,1018.0,972.3,1149.8,534.4,507.5,490.5,472.0
Net_Income,-366.7,29.4,-282.4,-480.7,-418.3,-321.2,-384.7,-275.0,-248.0,-172.5
Revenue,6215.8,5138.8,4318.0,3627.2,2822.2,2143.1,1574.4,1156.7,787.9,468.9
Shares_Diluted,254.819,254.032,237.019,227.185,216.789,207.774,198.214,190.016,183.702,171.297
Total_Assets,13486.2,10498.5,8718.4,6816.4,5520.7,4947.4,3268.3,2730.1,2358.6,2176.3
Total_Liabilities,7900.7,5963.4,5440.6,4329.8,3562.3,3367.1,1991.7,1593.9,1232.7,989.0
