AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,0.3,0.5,1.4,7.3,1.8,0.4,0.3,1.5,0.5
Cash_from_Operations,-5.4,-0.1,-6.9,-5.6,-2.1,1.6,2.6,1.1,0.7
Diluted_EPS,-0.917,-2.389,-2.126,-0.384,-8.111,-3.321,0.332,0.6779999999999999,-1.827
Goodwill_Intangibles,4.3,4.3,4.4,3.6,4.1,2.7,2.9,3.1,3.1
LT_Debt,0.0,1.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.2,-8.1,-5.8,-0.9,-17.1,-5.6,0.4,0.9,-25.4
Revenue,164.4,133.1,117.3,107.6,96.1,81.5,89.1,76.9,66.2
Shares_Diluted,3.4793,3.3983,2.7346,2.4113,2.1034,1.6996,1.3456,1.263,13.8802
Total_Assets,106.4,106.3,99.5,72.7,73.8,67.2,62.1,59.5,45.9
Total_Liabilities,82.3,80.6,78.9,54.6,55.0,40.5,42.8,42.3,31.6
