AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.7,1.5,0.3,0.4,0.4,0.4,11.5
Cash_from_Operations,-85.4,129.8,-90.6,21.4,104.1,13.0,-14.3
Diluted_EPS,1.735,0.894,0.592,0.486,1.185,0.375,1.757
Goodwill_Intangibles,3.6,4.3,4.7,3.9,2.9,2.0,
LT_Debt,2.1,2.8,2.2,1.6,0.0,0.0,0.0
Net_Income,79.0,40.6,25.5,23.6,25.5,7.0,32.9
Revenue,396.8,360.2,297.3,229.3,194.8,160.9,169.9
Shares_Diluted,45.5463,45.471,43.0479,48.4473,21.5625,18.75,18.75
Total_Assets,1561.1,1451.7,1279.2,1009.1,903.1,892.7,
Total_Liabilities,1131.3,1049.9,898.2,696.9,602.0,591.3,
