AAII_YR_DATA,07/01/2022,07/02/2021,07/03/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,27.7,45.6,43.3,26.7,15.1,32.8,7.9,6.0,6.7
Cash_from_Operations,-18.9,97.2,115.2,97.5,43.3,59.1,36.9,32.2,14.2
Diluted_EPS,0.202,1.118,1.555,0.964,0.861,0.578,0.563,0.315,-0.369
Goodwill_Intangibles,1289.4,1112.5,822.8,768.3,675.3,509.9,460.7,186.1,193.2
LT_Debt,451.5,200.0,0.0,0.0,195.0,0.0,182.3,0.0,0.0
Net_Income,11.3,62.0,85.7,46.8,40.9,24.9,19.7,10.4,-11.4
Revenue,988.2,924.0,796.6,654.7,493.2,408.6,270.2,234.8,208.7
Shares_Diluted,55.901,55.474,55.115,48.5,47.471,43.018,35.097,32.939,31.0
Total_Assets,2304.4,1955.1,1610.7,1417.0,1064.5,815.7,736.5,386.9,373.7
Total_Liabilities,767.2,471.0,225.9,132.2,292.6,90.3,263.5,36.7,46.6
