AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,817.7,437.5,601.3,434.4,453.0,612.7,292.2,21.2
Cash_from_Operations,299.7,199.5,191.3,170.3,153.8,109.3,73.8,0.1
Diluted_EPS,-0.472,-0.086,-0.438,0.012,0.457,0.448,0.406,0.08199999999999999
Goodwill_Intangibles,241.9,255.5,269.3,283.3,303.6,297.4,18.0,5.4
LT_Debt,1869.5,1453.1,1345.1,1229.9,965.8,861.6,637.2,347.9
Net_Income,-28.6,-4.7,-22.1,0.7,21.5,20.3,15.1,3.0
Revenue,539.4,480.8,450.5,446.5,402.4,311.1,217.8,177.9
Shares_Diluted,60.717,54.837,50.4326,55.8557,53.9622,45.3532,37.1336,36.7942
Total_Assets,3898.6,3223.5,2862.0,2415.1,2086.5,1747.3,1106.6,831.4
Total_Liabilities,2422.4,1885.7,1668.0,1537.6,1252.0,1129.4,803.9,516.4
