AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1068.0,800.0,392.0,526.0,611.0,552.0,389.0,341.0,329.0,215.0
Cash_from_Operations,3895.0,3077.0,2482.0,2373.0,4369.0,2447.0,2303.0,1330.0,1468.0,891.0
Diluted_EPS,10.555,6.788,0.183,0.85,6.719,6.405,0.575,6.101,2.17,1.364
Goodwill_Intangibles,11254.0,11655.0,12226.0,13569.0,13324.0,14729.0,16186.0,26808.0,2694.0,3113.0
LT_Debt,11165.0,10572.0,7609.0,7388.0,6247.0,5814.0,8766.0,8656.0,3936.0,3281.0
Net_Income,2787.0,1871.0,52.0,243.0,2208.0,2215.0,200.0,1526.0,539.0,348.0
Revenue,13205.0,11063.0,8612.0,8877.0,9407.0,9256.0,9498.0,6101.0,5647.0,4815.0
Shares_Diluted,264.053,275.646,283.809,285.911,328.606,345.802,347.607,250.116,248.609,255.05
Total_Assets,23236.0,20864.0,19847.0,20016.0,21530.0,24049.0,24898.0,26354.0,6850.0,6449.0
Total_Liabilities,15787.0,14336.0,10903.0,10575.0,11025.0,10522.0,13963.0,14839.0,6312.0,5148.0
