AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,141.0,57.2,103.0,168.0,141.0,82.0,470.0,732.0
Cash_from_Operations,198.7,79.4,77.0,99.0,125.0,-137.0,175.0,848.0
Diluted_EPS,5.335,,-10.813,-4.217,-1.167,-9.699,-36.896,-24.571
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0
LT_Debt,4.6,5.6,112.0,402.0,328.0,442.0,1718.0,1866.0
Net_Income,414.0,-771.7,-788.3,-305.0,-84.0,-696.0,-2646.0,-1733.0
Revenue,454.9,281.0,394.9,408.0,420.0,586.0,1059.0,2059.0
Shares_Diluted,77.6,72.9,72.3286,71.9857,71.7571,71.7157,70.53,70.53
Total_Assets,1429.2,964.1,1904.0,2650.0,3008.0,3339.0,5924.0,9852.0
Total_Liabilities,665.7,641.0,812.0,782.0,842.0,1092.0,2989.0,4270.0
