AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.3,1.1,2.6,4.9,6.2
Cash_from_Operations,46.8,37.5,48.5,54.9,155.1,82.6,70.1
Diluted_EPS,-0.083,0.231,0.2,0.193,0.577,0.441,0.369
Goodwill_Intangibles,689.1,689.1,13.9,11.8,1.7,1.7,
LT_Debt,176.0,194.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-12.6,36.6,27.2,26.2,80.1,61.1,51.5
Revenue,268.4,274.1,228.3,218.9,298.9,183.8,149.5
Shares_Diluted,151.823,158.415,136.003,135.539,138.825,138.551,139.797
Total_Assets,935.2,937.5,255.0,249.8,292.7,220.8,141.8
Total_Liabilities,465.2,446.6,62.0,48.4,58.2,36.5,32.8
