AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.5,0.8,0.3,1.9,1.3,5.5,7.5,1.8
Cash_from_Operations,-9.0,-3.7,0.1,-30.2,-9.6,87.5,26.7,53.4
Diluted_EPS,0.085,-1.145,-0.133,-0.694,-1.645,1.693,0.879,1.115
Goodwill_Intangibles,0.0,4.4,4.8,5.4,8.3,47.6,51.1,45.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,,-38.0,-4.4,-23.3,-55.0,58.0,29.4,22.2
Revenue,14.6,51.1,55.2,112.1,187.9,242.7,160.4,87.2
Shares_Diluted,31.901,33.1424,33.4052,33.616,33.4135,34.2787,33.461,19.9332
Total_Assets,134.7,188.4,200.0,219.6,280.7,372.2,301.6,227.2
Total_Liabilities,14.3,66.4,38.7,51.3,90.9,114.3,88.9,69.8
