AAII_YR_DATA,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013
Capital_Expenditures,124.4,150.7,97.5,65.9,72.9,93.7,97.2,97.2,94.9
Cash_from_Operations,387.0,345.8,262.9,317.8,291.3,212.8,317.8,317.8,315.9
Diluted_EPS,2.238,2.003,2.051,1.364,1.736,1.415,1.493,1.7630000000000001,1.644
Goodwill_Intangibles,384.1,384.1,374.0,274.0,278.7,306.3,261.6,202.5,289.5
LT_Debt,461.0,617.4,584.4,499.6,537.3,350.2,389.2,243.7,102.8
Net_Income,286.9,257.0,267.2,180.3,232.8,190.8,208.1,260.2,247.4
Revenue,2853.9,2581.8,2844.9,2734.2,2371.9,2220.3,2371.2,2473.5,2436.9
Shares_Diluted,128.2,128.3,130.3,132.2,134.1,134.8,139.3819,139.3819,147.6411
Total_Assets,2400.2,2244.6,2142.6,1976.6,1979.7,1787.0,1809.5,1942.4,1743.6
Total_Liabilities,1263.1,1257.5,1255.3,1123.6,1129.6,1019.6,1034.8,939.9,658.4
