AAII_YR_DATA,12/31/2022,12/31/2021,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/18/2009,06/18/2008
Capital_Expenditures,,,0.2,0.0,0.1,0.0,,
Cash_from_Operations,-1.2,-0.1,-0.5,-0.5,-0.2,-0.6,-0.1,0.0
Diluted_EPS,-0.005,-0.002,-0.004,-0.004,-0.015,-0.011,-0.032,-0.001
Goodwill_Intangibles,0.1,0.1,,,,,,
LT_Debt,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
Net_Income,-10.0,-2.1,-1.4,-1.1,-2.4,-0.7,-2.3,-0.1
Revenue,11.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1880.011,1349.529,338.2359,298.8409,156.1005,65.3673,72.1,72.1
Total_Assets,4.8,0.3,0.7,0.4,0.3,0.0,0.1,0.2
Total_Liabilities,6.8,2.4,3.2,2.2,0.8,0.3,0.2,0.1
