AAII_YR_DATA,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,09/30/2014,09/30/2013
Capital_Expenditures,4.8,1.7,2.4,1.9,2.7,0.5,1.6,,
Cash_from_Operations,-43.0,-22.5,-9.1,-7.6,-6.4,-2.8,-1.1,0.0,0.0
Diluted_EPS,-0.992,-0.887,-0.382,-0.519,-0.43,-0.132,-0.104,-0.001,-0.001
Goodwill_Intangibles,1.0,0.8,0.2,0.1,0.3,0.6,0.4,,
LT_Debt,3.4,1.5,2.2,1.0,1.0,0.0,0.0,0.0,0.0
Net_Income,-44.9,-36.3,-14.5,-17.5,-14.0,-4.1,-2.8,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,45.2879,40.9838,37.9361,33.7956,32.6427,31.102,27.3596,31.5158,31.5158
Total_Assets,59.2,43.4,42.8,12.2,13.4,2.9,2.5,0.0,0.0
Total_Liabilities,13.2,10.6,4.4,9.5,3.1,0.8,1.1,0.0,0.0
