AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.6,,,
Cash_from_Operations,55.2,77.9,-0.6,0.0
Diluted_EPS,0.31,1.965,-0.078,0.0
LT_Debt,42.5,21.0,0.0,0.0
Net_Income,14.2,90.1,-0.5,0.0
Revenue,68.5,97.2,,
Shares_Diluted,45.893,45.855,7.0697,7.1875
Total_Assets,290.2,291.2,277.4,0.0
Total_Liabilities,161.1,148.6,10.0,0.0
