AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,64.0,92.5,412.5,488.4,26.1,21.9,15.8
Cash_from_Operations,210.6,226.9,153.3,108.9,103.1,106.1,75.7
Diluted_EPS,0.014,-0.224,0.162,-0.209,0.048,0.072,-0.126
Goodwill_Intangibles,30.9,31.5,43.1,84.2,,,
LT_Debt,2292.6,2354.1,2365.5,1737.3,838.0,854.1,650.5
Net_Income,4.8,-63.5,39.1,-38.4,8.9,13.4,-22.6
Revenue,498.0,536.7,430.4,311.5,257.7,242.1,188.2
Shares_Diluted,333.466,283.909,241.367,183.784,186.665,186.394,179.28
Total_Assets,4678.6,4828.2,5163.5,3526.1,2380.2,2234.8,2150.8
Total_Liabilities,2988.2,3014.2,3165.5,2479.8,1178.8,968.2,765.4
