AAII_YR_DATA,03/02/2019,03/03/2018,02/25/2017,02/27/2016,02/28/2015,03/01/2014,03/02/2013
Capital_Expenditures,36.4,53.2,44.2,51.8,81.9,80.3,80.4
Cash_from_Operations,-98.8,65.8,115.7,164.0,65.7,159.2,124.0
Diluted_EPS,-49.272,2.897,7.441,9.285,16.317,20.242,23.914
LT_Debt,245.6,197.9,199.1,200.3,201.4,9.5,9.5
Net_Income,-198.8,11.6,30.1,39.6,75.2,107.5,129.4
Revenue,1552.9,1798.5,1828.4,1892.2,1884.6,1771.7,1704.9
Shares_Diluted,4.0354,4.0127,4.0492,4.2685,4.6064,5.3124,5.413
Total_Assets,656.3,772.3,843.1,819.2,906.9,803.6,857.2
Total_Liabilities,566.8,494.7,551.1,534.4,569.6,354.2,320.1
