AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.0,0.2,0.4,0.4,0.7,1.6,1.0,0.8,0.4
Cash_from_Operations,2.5,5.5,-2.0,1.5,3.8,-0.3,2.9,0.5,4.4,2.9
Diluted_EPS,0.684,0.876,-0.958,-0.923,0.161,0.03,0.017,0.253,0.205,0.565
Goodwill_Intangibles,16.0,16.0,16.0,16.8,21.7,21.8,21.9,22.0,21.1,21.9
LT_Debt,0.1,0.1,2.5,1.0,2.0,1.6,2.1,0.0,0.0,0.8
Net_Income,3.5,4.5,-4.9,-4.8,0.9,0.2,0.1,1.5,1.2,3.4
Revenue,17.8,16.1,11.7,75.5,77.9,73.2,82.2,83.8,76.8,65.9
Shares_Diluted,5.157,5.157,5.158,5.184,5.328,5.382,5.686,5.955,5.872000000000001,5.9985
Total_Assets,42.0,37.4,30.6,37.1,43.2,43.0,48.7,43.8,43.2,38.9
Total_Liabilities,17.8,16.4,14.1,15.7,17.1,16.8,23.3,16.0,16.7,13.7
