AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,1.0,1.7,1.2,1.2,2.0,1.8,7.6,1.5
Cash_from_Operations,0.4,-4.1,4.3,7.9,9.1,9.3,4.6,4.5,6.0
Diluted_EPS,-0.12,-0.699,0.279,0.826,1.105,1.22,0.279,0.596,0.716
Goodwill_Intangibles,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.5
LT_Debt,0.6,3.4,2.0,1.2,2.4,2.2,4.3,4.8,0.0
Net_Income,-0.7,-3.9,1.5,4.6,6.1,6.7,1.5,3.2,3.8
Revenue,24.9,21.4,37.7,42.7,39.7,39.0,27.0,29.2,26.9
Shares_Diluted,5.549,5.524,5.525,5.547,5.54,5.475,5.4125,5.377000000000002,5.3770000000000024
Total_Assets,21.6,24.0,27.5,25.0,26.5,25.0,22.0,24.1,16.5
Total_Liabilities,9.3,11.5,10.7,6.2,7.9,9.4,10.4,11.2,4.3
