AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,82.9,67.0,71.0,86.8,39.5,83.4,54.0,44.9
Cash_from_Operations,104.4,137.4,97.6,61.9,193.1,223.1,236.9,218.3
Diluted_EPS,0.984,0.076,0.078,1.45,0.681,0.356,0.741,0.117
Goodwill_Intangibles,21.5,28.0,34.1,43.0,54.3,77.2,105.5,
LT_Debt,1254.6,1477.2,1323.8,1784.9,1534.4,1845.8,1795.4,1609.2
Net_Income,115.3,8.9,9.2,175.7,84.0,44.4,92.5,15.7
Revenue,300.6,288.8,297.9,289.0,473.5,566.1,540.8,526.6
Shares_Diluted,117.107,116.458,118.311,121.159,123.228,124.847,124.918,134.085
Total_Assets,4086.5,4244.9,4174.0,4511.5,4299.8,4678.1,4734.2,4592.5
Total_Liabilities,1477.3,1621.8,1433.0,1979.6,1797.0,2063.9,2000.8,1804.7
