AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.2,0.5,0.2,0.3,0.9,0.4
Cash_from_Operations,-0.9,-1.2,-0.2,1.5,-0.8,-0.4,2.5
Diluted_EPS,-0.255,-1.032,-0.378,-0.339,-0.666,0.396,0.424
LT_Debt,0.0,0.0,0.0,2.5,3.2,3.0,2.6
Net_Income,-0.4,-1.9,-0.7,-0.6,-1.2,0.7,0.8
Revenue,35.1,36.1,41.8,45.5,51.8,57.3,68.2
Shares_Diluted,1.746,1.845,1.845,1.845,1.8386,1.8301,1.8309
Total_Assets,15.3,16.4,21.1,22.5,24.3,26.8,27.6
Total_Liabilities,4.2,4.4,6.7,7.6,8.4,9.9,11.5
