AAII_YR_DATA,12/31/2022,12/31/2021
Capital_Expenditures,0.1,
Cash_from_Operations,-16.7,-0.5
Diluted_EPS,-150.951,-2.442
Goodwill_Intangibles,40.9,
LT_Debt,32.7,0.0
Net_Income,-47.3,-0.5
Revenue,31.8,0.0
Shares_Diluted,0.3131,0.2106
Total_Assets,58.6,11.1
Total_Liabilities,52.5,11.6
