AAII_YR_DATA,12/31/2022,12/31/2021
Capital_Expenditures,572.5,677.1
Cash_from_Operations,783.5,808.3
Diluted_EPS,2.095,2.408
Goodwill_Intangibles,5550.3,5264.5
LT_Debt,3691.5,3114.0
Net_Income,527.8,606.6
Revenue,1878.7,2021.1
Shares_Diluted,251.8874,251.8874
Total_Assets,11119.9,10523.0
Total_Liabilities,6592.9,5981.6
