AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1.0,2.0,0.6,4.6,1.3,1.6,0.2
Cash_from_Operations,-14.8,-12.4,-12.4,-12.2,-12.1,-13.1,-8.9
Diluted_EPS,-0.597,-0.819,-0.272,-0.761,-0.648,-0.79,-0.858
Goodwill_Intangibles,0.7,0.6,0.6,11.8,11.8,11.8,0.6
LT_Debt,0.3,0.6,0.2,0.0,0.0,0.0,0.0
Net_Income,-20.6,-23.9,-7.8,-21.5,-16.8,-17.4,-15.9
Revenue,0.3,,,5.1,3.7,2.4,
Shares_Diluted,34.5458,29.1697,28.8216,28.2098,25.9772,22.0058,18.5092
Total_Assets,35.7,15.3,31.7,33.1,33.2,46.7,21.0
Total_Liabilities,2.9,7.7,6.6,5.3,2.8,4.3,0.7
