AAII_YR_DATA,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
Capital_Expenditures,1.9,5.7,4.3,3.7,3.3,3.2,4.6,4.8
Cash_from_Operations,32.9,17.0,19.0,10.4,18.7,24.1,24.0,24.1
Diluted_EPS,0.517,-0.798,0.49,-0.473,-0.817,0.457,0.77,0.394
Goodwill_Intangibles,35.7,15.3,15.3,12.0,11.7,13.3,15.1,17.3
LT_Debt,12.0,12.4,12.8,13.3,13.8,14.2,14.7,15.1
Net_Income,11.1,-15.9,10.4,-9.1,-15.5,8.9,12.9,6.4
Revenue,307.9,310.8,333.0,305.0,278.0,277.9,295.1,266.3
Shares_Diluted,21.415,19.998,21.274,19.155,18.921,19.507,16.824,16.824
Total_Assets,350.8,322.8,317.2,299.8,280.9,287.3,282.2,234.8
Total_Liabilities,221.3,206.7,183.9,194.2,168.2,159.3,171.7,170.6
