AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.2,3.5,3.7,3.9,9.0,6.9,0.8,1.5,1.0,0.6
Cash_from_Operations,60.0,65.9,14.1,7.8,11.0,11.9,21.8,13.2,8.7,10.7
Diluted_EPS,3.439,2.71,3.104,2.084,1.484,1.673,1.845,1.47,1.531,1.3219999999999998
Goodwill_Intangibles,121.5,123.3,67.2,68.6,70.1,4.4,4.5,4.6,1.2,1.3
LT_Debt,61.4,155.5,119.7,60.0,75.1,29.7,21.0,47.7,53.0,23.1
Net_Income,54.8,29.3,26.2,17.7,10.5,7.1,7.8,6.0,5.4,4.6
Revenue,165.6,123.3,107.9,95.3,68.7,43.9,40.2,36.5,30.6,29.0
Shares_Diluted,15.9346,10.8196,8.4431,8.4921,7.0711,4.2366,4.2293,4.1065,3.4957,3.4917
Total_Assets,4498.0,4689.4,2998.9,2231.2,2078.0,1170.4,1032.6,931.6,755.7,713.1
Total_Liabilities,3985.9,4199.3,2743.3,1993.3,1854.8,1094.7,962.1,861.6,696.5,660.2
