AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,9.1,2.0,1.8,2.5,1.1,2.0,1.6,4.5,1.4,1.0
Cash_from_Operations,1.0,10.9,6.7,14.7,4.5,6.3,11.6,6.8,11.5,4.3
Diluted_EPS,3.55,1.475,0.535,0.339,0.318,0.282,0.586,0.345,0.3989999999999999,0.362
Goodwill_Intangibles,12.8,9.4,9.5,9.9,10.2,2.6,2.6,2.6,2.6,2.6
LT_Debt,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,49.4,20.3,7.3,4.6,4.3,3.8,8.0,4.7,5.4,4.7
Revenue,270.9,140.8,93.1,85.0,77.7,73.9,75.3,60.3,58.0,53.4
Shares_Diluted,13.906,13.7843,13.6434,13.4512,13.4529,13.6608,13.6633,13.5875,13.6016,13.6016
Total_Assets,229.1,125.9,95.3,81.9,74.2,69.5,70.6,57.6,51.8,46.4
Total_Liabilities,81.5,22.1,12.5,7.0,5.4,5.0,8.0,6.3,5.1,6.3
