AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.8,4.0,3.0,4.0,0.9,0.5,1.4,1.0,0.2,0.3
Cash_from_Operations,69.6,56.4,29.3,24.4,19.3,8.0,8.1,3.4,6.9,8.2
Diluted_EPS,2.319,2.527,1.644,1.739,1.22,0.606,0.7,0.59,0.72,0.87
Goodwill_Intangibles,102.6,72.1,63.6,55.2,57.4,8.8,9.1,5.9,,
LT_Debt,115.7,86.4,36.0,25.0,25.0,2.7,3.0,0.0,0.0,0.0
Net_Income,52.9,52.1,30.0,23.8,14.1,4.8,5.1,4.1,4.0,4.8
Revenue,236.1,170.4,149.8,103.5,76.2,51.6,43.4,38.6,27.5,29.0
Shares_Diluted,22.8175,20.6343,18.2434,13.6708,11.5459,8.004,7.3151,6.9831,5.6085,5.5067
Total_Assets,5990.5,4726.4,4160.4,2273.8,2094.9,1321.3,1105.8,1076.1,684.5,684.2
Total_Liabilities,5410.0,4293.0,3750.4,1988.7,1834.8,1141.3,992.3,963.6,605.7,612.3
