AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,973.0,1194.0,769.0,957.0,895.0,727.0,693.0,596.0,592.0,522.0
Cash_from_Operations,2634.0,4646.0,3539.0,3330.0,2865.0,2550.0,2559.0,1730.0,1746.0,1505.0
Diluted_EPS,5.878,6.854,2.716,3.938,0.601,4.607,4.487,3.349,5.994,6.496
Goodwill_Intangibles,36931.0,36684.0,37433.0,38354.0,40041.0,13456.0,13770.0,14923.0,2215.0,2314.0
LT_Debt,13886.0,17110.0,17224.0,18081.0,18894.0,18667.0,10550.0,11370.0,3768.0,3763.0
Net_Income,1689.0,2002.0,767.0,1082.0,159.0,1030.0,976.0,695.0,1185.0,1294.0
Revenue,18870.0,19131.0,16074.0,17290.0,15983.0,12093.0,12483.0,10282.0,8446.0,8054.0
Shares_Diluted,287.364,292.089,282.402,274.775,264.621,223.588,217.536,207.509,197.709,197.709
Total_Assets,52934.0,53866.0,54012.0,51765.0,53904.0,37734.0,25586.0,26478.0,12447.0,12149.0
Total_Liabilities,27652.0,30189.0,30247.0,30684.0,32910.0,24786.0,17953.0,19314.0,7394.0,7107.0
