AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,52.2,354.4,236.5,558.8,490.4,450.0,465.6
Cash_from_Operations,94.2,106.0,124.7,118.2,133.2,195.6,340.3
Diluted_EPS,-0.014,0.053,0.11,0.08,0.296,0.004,0.554
Goodwill_Intangibles,95.7,116.4,108.0,115.4,72.3,55.9,89.7
LT_Debt,555.8,573.9,561.8,667.9,670.7,1094.7,1991.6
Net_Income,-10.2,38.4,83.8,61.8,252.7,3.4,486.6
Revenue,197.8,226.5,242.7,251.8,242.7,257.6,282.7
Shares_Diluted,719.8825,729.3841,762.0655,774.6005,854.6385,861.8306,878.065
Total_Assets,2407.3,2507.2,2536.0,2698.6,2786.8,4204.9,7497.3
Total_Liabilities,668.5,687.6,683.7,792.9,837.2,2056.2,3504.3
