AAII_YR_DATA,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,05/31/2015,05/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.0
Cash_from_Operations,-0.4,-0.9,-0.7,-1.0,-0.8,-0.5,-0.9,-0.1,0.0
Diluted_EPS,-0.033,-0.05,-0.056,-0.13,-0.089,-0.059,-0.174,-0.015,-0.023
Goodwill_Intangibles,0.0,0.1,0.1,0.1,0.2,0.3,0.0,,
LT_Debt,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
Net_Income,-0.9,-1.4,-1.5,-2.5,-1.6,-1.0,-1.9,-0.1,-0.1
Revenue,1.6,1.2,0.8,0.6,0.5,0.7,0.1,,
Shares_Diluted,27.124,27.162,26.5118,19.3187,17.9619,16.3229,10.9852,4.0582,4.0582
Total_Assets,0.5,1.0,1.8,0.4,0.6,0.7,1.0,0.1,0.0
Total_Liabilities,0.5,0.4,0.6,0.8,0.3,0.4,0.3,0.3,0.2
