AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3860.3,2387.5,1978.7,5264.5,6036.1,5010.3,2839.3,1750.1,2535.2,3125.8
Cash_from_Operations,2288.4,4372.6,1738.1,2057.0,3407.9,5140.8,2767.1,2017.7,2434.8,3226.3
Diluted_EPS,-3.262,1.189,-0.101,-3.005,-0.22,1.915,0.963,0.999,1.074,0.536
Goodwill_Intangibles,1332.2,1250.1,784.4,663.8,750.6,693.7,680.2,620.7,490.2,421.4
LT_Debt,7287.9,6612.3,8372.2,8810.2,5323.7,3154.1,3124.3,2078.0,2787.6,2695.4
Net_Income,-2334.4,901.5,-72.1,-2150.6,-157.5,1370.1,689.1,715.2,768.6,383.5
Revenue,19875.4,22707.3,18438.8,17841.4,18495.8,21120.6,20143.1,21004.1,22487.2,24329.7
Shares_Diluted,715.6314,797.6094,715.6314,715.6314,715.6314,715.6314,715.6314,715.6314,715.6314,715.6314
Total_Assets,27121.4,28997.4,26650.2,27036.7,25213.5,22161.4,18912.1,16707.1,19522.0,19543.8
Total_Liabilities,19612.9,19027.1,17989.6,18417.9,14589.4,11237.5,9065.5,7684.3,9805.3,9993.7
