AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,120.9,48.0,59.3,70.1,41.0,81.5,59.7,74.2,2.7,3.6
Cash_from_Operations,702.0,503.0,483.9,582.7,608.0,484.0,581.1,593.9,332.1,50.3
Diluted_EPS,3.373,5.096,-10.606,3.896,3.679,2.908,2.896,2.791,1.922,1.079
Goodwill_Intangibles,1408.1,1450.7,1102.3,2587.1,2605.8,2628.3,2210.3,2229.5,1754.9,243.2
LT_Debt,1249.1,863.3,465.8,458.2,454.0,462.8,441.6,1057.9,817.0,246.4
Net_Income,396.8,596.7,-1239.4,463.5,460.2,353.6,348.2,296.7,167.0,44.0
Revenue,1556.5,1158.7,1103.5,1219.9,1161.7,1052.5,1015.9,883.9,704.8,309.9
Shares_Diluted,117.629,117.094,116.853,118.966,125.1,121.613,120.239,106.327,86.853,40.823
Total_Assets,41228.9,40443.3,29498.4,26770.8,25731.4,24994.9,21869.8,21288.5,16234.6,6533.4
Total_Liabilities,37278.4,36443.7,25903.5,21816.1,20905.8,20017.3,17390.7,16890.8,12728.4,5724.3
