AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Cash_from_Operations,-4.9,-4.9,-6.3,-5.7,-3.9,-3.8,-3.8,-3.2,-2.3
Diluted_EPS,-3.418,-5.322,-7.984,-15.332,-9.617,-2.97,-10.767,-13.148,-13.315999999999999
Goodwill_Intangibles,0.4,0.5,0.6,0.7,0.8,,0.0,0.0,0.0
LT_Debt,0.1,0.5,0.0,0.0,0.0,0.7,0.2,0.0,0.0
Net_Income,-22.7,-17.6,-15.9,-23.5,-10.7,-2.7,-7.4,-6.3,-5.2
Revenue,2.0,1.2,1.8,2.5,2.2,2.0,1.8,1.4,1.5
Shares_Diluted,6.6365,3.3042,1.9876,1.531,1.1142,0.9113,0.6909,0.4755,0.3941
Total_Assets,2.8,2.3,1.8,2.4,2.2,1.6,1.8,1.7,1.1
Total_Liabilities,25.0,19.2,13.9,8.5,16.8,10.0,9.8,3.8,3.1
