AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,878.5,820.2,908.6,989.8,1055.3,799.8,877.1
Cash_from_Operations,533.8,1013.1,975.6,1008.8,1027.6,1467.3,1519.4
Diluted_EPS,-74.127,-17.721,-62.623,-19.495,1.208,-2.237,12.052
LT_Debt,5648.2,72.8,10317.9,9680.6,10165.0,7927.5,8622.2
Net_Income,-3157.8,-723.0,-2117.9,-386.0,23.9,-44.5,236.9
Revenue,5115.4,5713.1,5852.9,5387.0,5765.3,5829.5,5988.1
Shares_Diluted,42.6,40.8,33.82,19.8,19.78,19.8967,19.6567
Total_Assets,9888.5,10257.9,11084.3,11770.0,12518.1,12520.3,13444.6
Total_Liabilities,11962.9,12177.2,12383.2,11600.0,12211.7,12295.5,12604.4
