AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.5,0.4,1.4,2.3,1.5,1.1,3.0,8.5,
Cash_from_Operations,84.9,106.7,65.0,77.8,59.0,64.8,30.2,13.4,
Diluted_EPS,1.571,1.695,0.751,0.869,0.793,1.301,0.977,0.663,0.649
Goodwill_Intangibles,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
LT_Debt,156.6,156.5,156.4,156.3,156.2,156.0,155.9,156.9,156.9
Net_Income,80.2,87.8,39.9,48.9,45.1,69.4,52.1,35.4,34.6
Revenue,261.0,227.9,241.4,267.1,226.1,174.3,144.2,127.5,131.3
Shares_Diluted,51.0352,51.7691,53.1463,56.2199,56.8254,53.35,53.35,53.35,53.35
Total_Assets,7974.6,7180.0,6906.1,7045.8,6937.2,5704.4,5063.6,4362.9,3970.2
Total_Liabilities,7292.1,6510.8,6292.4,6431.4,6356.1,5154.6,4659.2,3991.6,3620.7
