AAII_YR_DATA,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,46.7,73.2,32.5,69.3,51.3,32.1,41.5,6.9,7.1,6.6
Cash_from_Operations,-112.2,-70.4,-36.8,-30.6,16.3,-71.8,-46.6,-44.3,-57.5,-16.7
Diluted_EPS,-0.381,-0.311,-0.416,-1.82,-9.015,-13.728,-21.827,-15.938,-24.221,-28.995
Goodwill_Intangibles,21.4,22.7,24.0,25.3,13.7,13.7,13.7,13.7,13.7,13.7
LT_Debt,69.2,77.6,162.3,106.4,86.6,78.0,93.5,25.1,26.6,65.9
Net_Income,-145.9,-104.3,-92.4,-100.2,-62.2,-57.1,-54.2,-32.6,-41.3,-37.6
Revenue,130.5,69.6,70.9,60.8,89.4,95.7,108.3,163.1,180.3,187.7
Shares_Diluted,383.1391,334.7423,221.9603,55.0813,6.8962,4.1596,2.4811,2.0428,1.7062,1.2953
Total_Assets,939.7,875.2,523.5,333.4,340.4,383.8,340.7,277.2,280.6,237.6
Total_Liabilities,195.5,173.0,269.1,197.9,163.5,195.0,166.5,122.1,120.8,190.2
