AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,63.6,42.5,46.5,67.6,60.4,64.5,60.2,39.1
Cash_from_Operations,543.4,-46.7,365.5,29.8,87.9,80.2,32.5,139.6
Diluted_EPS,2.756,8.379,6.517,-2.042,1.053,-3.444,2.003,5.0
Goodwill_Intangibles,26.8,28.1,29.7,43.2,45.5,47.0,245.9,88.9
LT_Debt,15.2,26.1,37.1,213.7,241.2,267.3,261.2,35.1
Net_Income,120.4,354.6,284.5,-79.1,43.1,-151.4,81.6,165.3
Revenue,2137.1,2625.2,2383.0,2154.7,2039.2,1387.3,1273.8,1498.1
Shares_Diluted,43.687,42.321,43.6537,38.731,40.9029,43.9588,40.7499,33.0529
Total_Assets,1461.4,1785.3,1107.1,1005.6,1136.6,1223.6,1367.7,740.9
Total_Liabilities,287.4,653.4,341.8,438.0,529.3,612.3,589.1,142.8
