AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,178.4,148.3,121.6,140.6,112.6,104.7,137.5,105.6,126.8,325.8
Cash_from_Operations,463.8,387.3,577.6,550.1,332.5,236.8,403.9,380.3,307.0,430.0
Diluted_EPS,5.535,4.793,3.724,4.709,3.865,2.578,1.777,2.21,1.855,2.609
Goodwill_Intangibles,1863.6,1691.5,1789.0,1752.2,1693.7,932.4,628.5,598.6,499.3,553.5
LT_Debt,1914.2,1411.1,1433.9,1648.1,1638.6,854.2,635.0,579.4,522.1,176.4
Net_Income,407.4,369.1,284.5,362.1,302.8,203.4,140.8,188.6,169.2,249.7
Revenue,4496.7,4132.9,3513.2,3789.9,3580.8,3003.8,2669.8,2872.3,3076.2,3035.4
Shares_Diluted,73.6023,77.0066,76.4014,76.8966,78.3375,78.9112,79.2343,85.3463,91.2243,95.8237
Total_Assets,5772.4,5170.7,5041.6,4859.9,4445.2,3402.4,2763.2,2784.1,3001.4,4477.9
Total_Liabilities,3504.1,2875.8,2888.7,2991.7,2865.6,1959.7,1483.5,1459.6,1425.2,1841.3
