AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,2.7,0.6,0.2,7.6
Cash_from_Operations,-80.4,-57.3,-48.3,-43.8
Diluted_EPS,-1.963,-1.37,-1.254,-0.993
Goodwill_Intangibles,1.5,1.8,2.0,2.3
LT_Debt,51.2,50.0,44.4,23.2
Net_Income,-87.2,-59.9,-53.0,-42.0
Revenue,75.0,34.5,7.7,6.2
Shares_Diluted,44.4,43.676,42.2695,42.2695
Total_Assets,309.3,337.0,126.0,62.0
Total_Liabilities,112.3,69.9,65.0,32.8
