AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4388.0,4448.0,4429.0,3473.0,2615.0,1888.0,1614.0,1283.0,1317.0,1548.0
Cash_from_Operations,19095.0,14109.0,10253.0,13440.0,10922.0,6447.0,10376.0,12421.0,7860.0,11654.0
Diluted_EPS,5.712,5.141,2.781,3.815,2.322,0.871,1.407,1.564,4.0710000000000015,1.47
Goodwill_Intangibles,41473.0,44197.0,34842.0,33621.0,29684.0,32467.0,35467.0,62927.0,33378.0,36102.0
LT_Debt,28745.0,30690.0,25360.0,22736.0,19806.0,21353.0,24274.0,23829.0,18699.0,20539.0
Net_Income,14519.0,13049.0,7067.0,9726.0,6220.0,2394.0,3920.0,4442.0,11920.0,4404.0
Revenue,59283.0,48704.0,41518.0,39121.0,42294.0,40122.0,39807.0,39498.0,42237.0,44033.0
Shares_Diluted,2542.0,2538.0,2541.0,2580.0,2679.0,2748.0,2787.0,2841.0,2928.0,2996.0
Total_Assets,109160.0,105694.0,91588.0,84397.0,82637.0,87872.0,95377.0,101677.0,98167.0,105645.0
Total_Liabilities,63169.0,67510.0,66271.0,58490.0,55936.0,53536.0,55289.0,57001.0,49520.0,55880.0
