AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.5,2.6,2.6,2.1,2.5,2.1,3.0,2.9,1.7
Cash_from_Operations,-9.2,-3.7,-10.4,1.0,12.2,-1.5,-3.8,1.7,-1.2
Diluted_EPS,-0.377,-0.652,-0.24,-0.109,-0.113,-0.393,-0.421,-0.4370000000000001,-0.44799999999999995
Goodwill_Intangibles,18.5,19.6,21.1,22.6,24.3,,,,
LT_Debt,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0
Net_Income,-19.8,-26.5,-9.1,-3.9,-3.6,-11.1,-10.6,-10.0,-8.9
Revenue,55.1,40.9,68.8,76.6,80.6,53.4,59.5,60.9,48.1
Shares_Diluted,52.509,40.712,37.851,35.959,31.507,28.276,25.088,22.766,19.816
Total_Assets,106.6,72.0,64.7,65.3,67.5,30.9,43.8,34.1,36.7
Total_Liabilities,66.4,19.2,17.1,16.0,28.1,11.8,17.5,18.5,17.8
