AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,561.3,65.9,58.5,410.6,615.4,271.9,162.4,129.9,102.7,86.7
Cash_from_Operations,542.2,610.0,212.8,316.6,346.0,290.0,346.2,349.4,269.8,250.7
Diluted_EPS,3.359,2.077,-2.132,-0.048,1.348,0.306,2.682,3.532,2.58,-2.438
Goodwill_Intangibles,280.1,282.8,296.5,304.2,430.1,451.7,344.9,345.7,364.0,382.3
LT_Debt,2958.7,2827.6,2879.2,2999.3,2821.5,2587.7,2376.2,2066.3,2061.5,2148.0
Net_Income,205.5,241.9,-150.4,-3.4,157.5,35.4,92.0,137.7,100.5,-95.0
Revenue,1663.8,1617.9,1182.4,1856.5,1681.0,1642.1,1452.4,1352.1,1291.6,1256.1
Shares_Diluted,104.663,116.452,70.542,69.565,116.859,115.93,34.285,38.9711,38.9711,38.9711
Total_Assets,3345.8,3140.3,3740.0,4114.2,4009.5,3620.1,3526.2,2932.1,2973.8,3098.5
Total_Liabilities,3302.0,3080.8,3387.4,3613.5,3489.9,3241.4,3176.4,2379.2,2355.9,2443.2
