AAII_YR_DATA,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013
Capital_Expenditures,380.7,139.0,66.9,198.2,176.8,86.1,139.0,106.0,70.2,60.8
Cash_from_Operations,-150.4,-40.5,272.3,-21.2,103.3,280.4,331.7,192.3,135.9,104.6
Diluted_EPS,1.395,0.965,1.464,2.143,4.684,3.655,5.726,5.93,3.437,-0.414
Goodwill_Intangibles,177.0,187.4,193.2,203.4,122.2,109.2,72.3,75.7,79.5,98.5
LT_Debt,1269.1,826.5,804.1,822.9,436.2,558.2,301.9,326.4,445.1,373.9
Net_Income,46.9,32.5,49.0,71.1,151.8,116.1,183.2,192.8,111.9,-11.0
Revenue,2977.7,1748.0,2792.2,3033.6,2519.5,2169.2,2679.5,2605.3,2204.0,1756.4
Shares_Diluted,33.631,33.665,33.441,33.165,32.835,32.562,32.468,33.328,34.209,26.678
Total_Assets,3851.5,3390.7,3173.8,2990.6,2465.5,2397.7,1835.8,1790.5,1517.2,1289.7
Total_Liabilities,2574.6,2082.9,1880.8,1713.9,1215.4,1379.6,961.5,1057.7,1005.8,861.5
