AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,1.0,1.7,0.8,0.3,0.0,0.0,0.0
Cash_from_Operations,-14.6,-18.2,-12.2,-8.5,-2.7,-0.8,-0.2
Diluted_EPS,-0.428,-0.622,-0.372,-0.291,-0.142,-0.041,-0.012
Goodwill_Intangibles,2.6,2.0,1.4,0.2,0.1,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-17.6,-24.4,-12.6,-8.3,-3.3,-0.8,-0.2
Revenue,8.0,7.7,3.9,0.7,0.0,0.0,0.0
Shares_Diluted,41.1748,39.2816,33.8463,28.6526,23.5783,20.1946,20.0
Total_Assets,30.6,44.2,48.8,20.4,12.8,3.3,0.3
Total_Liabilities,3.5,3.0,2.4,1.2,0.4,0.2,0.1
