AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.5,0.5,0.0,0.6,,,,,
Cash_from_Operations,-27.0,-29.6,43.8,-15.2,-1.1,-1.0,3.2,24.7,-7.8
Diluted_EPS,-2.171,-0.527,-0.466,-0.424,-0.553,-0.202,-2.204,0.296,-6.202000000000001
Goodwill_Intangibles,80.2,122.4,18.9,21.3,,,,,
LT_Debt,87.7,88.7,91.4,138.1,6.7,0.0,28.1,32.4,46.6
Net_Income,-165.7,-33.2,-13.4,-10.8,-3.2,-1.2,-12.9,2.1,-48.1
Revenue,68.9,57.5,44.2,59.8,2.2,4.8,,15.6,
Shares_Diluted,76.326,63.005,28.873,25.545,5.8159,5.8383,5.8694,7.2396,7.7538
Total_Assets,221.5,393.9,104.5,151.1,64.5,77.0,75.6,93.1,115.0
Total_Liabilities,110.6,124.1,99.2,149.3,22.5,32.0,29.4,34.2,49.0
