AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,21.0,42.1,12.3,1.8,,,,,2.2,1.3
Cash_from_Operations,6.8,8.0,3.0,1.4,1.3,1.1,0.9,-0.2,-0.1,-0.4
Diluted_EPS,-4.413,1.376,0.959,0.356,0.302,0.242,-0.018,-0.421,-1.026,-0.289
Goodwill_Intangibles,2.7,3.8,3.4,3.6,3.8,4.1,4.3,4.5,4.8,0.2
LT_Debt,37.2,22.6,23.2,23.8,9.2,9.5,9.9,10.2,9.2,2.5
Net_Income,-14.9,4.5,1.9,0.7,0.6,0.4,0.0,-0.7,-1.7,-0.5
Revenue,8.5,8.5,4.3,2.2,2.0,2.0,2.0,2.0,1.7,1.0
Shares_Diluted,3.3777,3.2648,1.9734,1.8716,1.8487,1.8097,1.7703,1.7351,1.7025,1.6685
Total_Assets,86.2,85.3,40.5,37.7,21.9,21.5,21.2,21.3,22.3,12.0
Total_Liabilities,41.9,27.0,25.3,24.6,9.7,10.1,10.4,10.7,11.2,3.0
