AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,22.2,22.1,31.0,16.1,14.1,18.1,16.2,15.5,14.0
Cash_from_Operations,771.4,554.0,477.5,454.9,379.5,329.5,381.6,232.8,336.1
Diluted_EPS,6.502,4.086,4.527,2.997,2.844,2.698,2.852,2.4730000000000003,1.8730000000000002
Goodwill_Intangibles,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
LT_Debt,506.1,550.7,550.6,439.5,439.1,438.7,388.2,372.7,392.4
Net_Income,394.5,246.4,271.6,178.9,168.8,158.5,165.9,141.8,106.4
Revenue,3368.7,2935.6,2850.1,2592.7,2474.8,2292.8,2150.2,2046.0,1909.4
Shares_Diluted,60.667,60.293,60.004,59.713,59.357,58.747,58.156,57.351000000000006,56.81
Total_Assets,10461.4,9687.9,8797.1,7952.7,7686.4,7355.8,6904.4,6574.9,6270.2
Total_Liabilities,7478.5,6949.0,6602.2,6160.9,5973.5,5824.5,5506.4,5299.4,5116.2
