AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/28/2018,12/29/2017,12/30/2016,01/01/2016,01/02/2015,01/03/2014
Capital_Expenditures,74.7,53.5,46.8,48.2,44.9,47.3,58.6,44.6,24.8,18.6
Cash_from_Operations,116.4,156.7,181.3,165.4,167.3,149.4,105.5,12.5,81.3,56.8
Diluted_EPS,1.99,2.911,2.333,2.916,5.153,2.08,0.192,-0.288,2.135,1.432
Goodwill_Intangibles,1802.1,1732.5,1616.7,1615.4,1644.7,1724.7,1907.4,1997.8,440.0,443.1
LT_Debt,915.1,812.9,693.8,777.3,888.0,1578.7,1698.8,1685.1,175.4,197.5
Net_Income,66.4,96.8,77.3,96.3,168.0,66.7,6.0,-7.6,55.5,36.3
Revenue,1376.1,1221.1,1073.4,1258.1,1215.0,1136.1,1075.5,800.4,687.8,663.9
Shares_Diluted,33.357,33.258,33.113,33.037,32.596,32.056,30.973,26.363,25.975,25.323
Total_Assets,2794.4,2582.2,2371.9,2353.1,2326.7,2848.3,2832.5,2982.1,955.1,890.7
Total_Liabilities,1376.9,1227.5,1100.8,1200.6,1266.2,1955.0,2107.3,2131.5,341.8,348.6
