AAII_YR_DATA,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015
Capital_Expenditures,,2.9,27.4,40.2,34.3,24.5,11.9,6.8
Cash_from_Operations,-42.8,19.6,34.1,48.9,122.9,109.6,87.0,57.3
Diluted_EPS,-0.076,-0.214,-0.032,0.011,-0.031,0.006,0.005,0.708
Goodwill_Intangibles,0.0,0.0,249.4,139.4,68.6,9.7,1.3,0.0
LT_Debt,34.2,51.2,179.0,190.7,57.4,0.0,0.0,0.0
Net_Income,-164.9,-706.9,-103.4,34.8,-102.2,20.8,15.2,4.6
Revenue,2.1,485.2,487.4,566.1,405.7,291.6,216.7,157.7
Shares_Diluted,2160.615,3305.83,3221.473,3213.552,3258.604,3258.604,3258.604,6.5172
Total_Assets,48.4,71.3,1119.4,860.5,595.7,328.5,201.1,115.6
Total_Liabilities,807.7,727.8,1062.7,705.7,450.5,287.7,202.4,149.2
