AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,0.2,0.0,0.0,0.0,0.1
Cash_from_Operations,-5.8,-10.7,-0.3,-2.7,-2.7
Diluted_EPS,-1.158,-1.026,-0.717,-0.728,-0.824
Goodwill_Intangibles,4.5,2.7,2.6,2.3,1.4
LT_Debt,0.0,3.4,0.2,0.0,0.0
Net_Income,-10.2,-9.0,-4.7,-4.7,-5.3
Revenue,10.4,11.1,8.2,4.3,4.4
Shares_Diluted,8.8443,8.7335,6.4925,6.4925,6.4925
Total_Assets,24.6,35.7,6.2,4.2,4.0
Total_Liabilities,4.3,5.9,22.3,15.8,11.3
