AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5.2,1.2,1.3,3.6,5.7,2.0,1.4,2.6,2.4,2.3
Cash_from_Operations,21.7,20.2,46.6,8.1,9.0,6.8,6.4,6.3,5.0,5.1
Diluted_EPS,1.721,1.778,1.173,0.802,0.945,0.833,0.777,0.658,0.638,0.956
Goodwill_Intangibles,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.5,4.6
LT_Debt,34.2,29.6,39.4,15.1,15.1,15.1,15.0,15.0,5.2,6.0
Net_Income,10.2,9.3,5.4,3.6,4.0,3.5,3.3,2.8,2.7,2.4
Revenue,51.1,45.8,42.5,41.8,34.8,29.4,24.1,21.4,19.7,18.9
Shares_Diluted,5.939,5.223,4.608,4.464,4.266,4.189,4.19,4.191,4.1560000000000015,4.1560000000000015
Total_Assets,1399.9,1285.2,1227.4,1093.8,933.1,881.3,749.0,623.3,561.0,503.8
Total_Liabilities,1288.9,1174.9,1130.0,1003.4,868.9,819.4,691.1,552.4,492.2,461.1
