AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,246.6,430.6,215.3,210.8,156.7,130.3,264.7
Cash_from_Operations,448.3,701.3,527.3,568.0,363.0,257.1,544.6
Diluted_EPS,-11.062,-0.3,0.584,0.206,-1.881,1.554,2.826
Goodwill_Intangibles,505.5,513.8,426.6,412.9,413.8,832.1,363.1
LT_Debt,3984.3,3380.8,3180.0,2867.5,3060.1,2711.9,1951.3
Net_Income,-913.7,-24.8,48.2,17.0,-155.4,129.3,257.5
Revenue,4615.5,4890.8,4441.7,4138.3,4361.3,4703.6,4609.6
Shares_Diluted,82.6,82.6,82.6,82.6,82.6,83.1729,91.1
Total_Assets,7273.9,7118.6,6861.4,6351.3,6361.9,6175.5,5179.0
Total_Liabilities,7066.6,5948.2,5445.7,4950.8,5008.0,4966.8,3970.6
