AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2016,12/31/2014
Capital_Expenditures,,0.6,1.0,2.2,3.2,2.2,0.8
Cash_from_Operations,-78.2,107.6,-103.8,-51.3,-60.4,-29.3,-16.6
Diluted_EPS,-0.514,1.302,-2.805,-1.896,-2.747,-1.35,-0.798
Goodwill_Intangibles,47.3,0.2,0.9,1.0,0.9,0.7,0.2
LT_Debt,75.6,77.6,195.3,192.8,175.7,5.4,5.3
Net_Income,-25.5,72.4,-109.0,-70.1,-85.6,-36.3,-18.3
Revenue,28.6,92.2,8.4,44.1,8.1,7.3,7.3
Shares_Diluted,49.6739,55.6136,38.8586,36.988,31.1672,26.8546,22.9769
Total_Assets,232.1,303.4,213.9,333.6,247.1,179.0,93.0
Total_Liabilities,130.3,175.1,231.3,243.1,224.6,25.2,17.2
