AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,12/31/2019
Capital_Expenditures,0.2,0.8,0.1,0.0
Cash_from_Operations,-4.3,-6.3,-1.8,-1.1
Diluted_EPS,-14.405,-14.723,-8.027,-4.606
Goodwill_Intangibles,4.7,3.5,0.6,
LT_Debt,0.3,0.3,0.3,0.3
Net_Income,-10.5,-9.3,-3.5,-1.1
Revenue,0.7,1.3,0.9,0.5
Shares_Diluted,0.7303,0.6327,0.4406,0.2491
Total_Assets,7.3,8.7,5.3,0.7
Total_Liabilities,8.3,2.6,1.4,0.9
