AAII_YR_DATA,03/31/2021,03/31/2020,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007
Capital_Expenditures,,,0.0,0.1,0.3,0.0,1.8
Cash_from_Operations,-0.1,,0.4,2.3,-13.5,-1.7,-2.5
Diluted_EPS,0.0,0.006,-0.102,-0.12,-0.037,-0.055,-0.543
Goodwill_Intangibles,,,0.0,7.8,12.7,0.6,0.8
LT_Debt,0.4,0.9,2.1,3.0,9.1,0.9,0.0
Net_Income,-0.1,2.6,-15.4,-15.7,-2.7,-2.5,-17.1
Revenue,0.1,0.2,37.1,57.4,9.2,2.8,1.1
Shares_Diluted,444.7027,444.7127,152.019,131.0842,73.6123,44.491,31.4108
Total_Assets,1.3,1.3,5.6,15.1,21.8,4.0,3.6
Total_Liabilities,1.4,1.3,38.9,35.1,27.6,7.8,6.4
