AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.2,0.3
Cash_from_Operations,-30.3,-0.1,-17.0,-29.5,-16.6,-14.1,-9.2,-10.3,-14.2,-6.1
Diluted_EPS,-1.664,-1.078,-2.058,-2.915,-2.488,-1.893,-11.724,-21.259,-44.82,-103.495
Goodwill_Intangibles,7.6,7.6,7.6,7.8,7.8,7.8,0.4,,,
LT_Debt,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-26.2,-15.4,-22.9,-29.4,-21.3,-14.2,-8.0,-12.0,-15.1,-16.7
Revenue,,1.3,,,,0.0,2.9,2.6,1.3,1.3
Shares_Diluted,15.7672,14.2682,11.121,10.0922,8.555,7.4974,0.6807,0.5654,0.3358,0.1609
Total_Assets,11.6,36.3,14.6,21.5,50.7,24.4,2.8,14.4,11.8,26.2
Total_Liabilities,28.4,38.0,6.4,3.1,5.6,2.0,0.8,4.8,4.4,5.7
