AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,41.7,50.7,12.3,22.2,12.4,5.0,3.8,2.1
Cash_from_Operations,34.9,40.8,4.5,-1.3,24.6,14.6,5.2,-3.8
Diluted_EPS,0.633,-1.091,-1.825,0.104,0.848,0.366,1.508,-0.329
Goodwill_Intangibles,503.8,555.6,620.3,13.4,14.0,14.5,15.3,16.9
LT_Debt,480.7,486.4,282.2,0.0,0.0,0.0,37.7,0.0
Net_Income,19.6,-27.4,-44.0,2.5,17.9,5.3,19.4,-5.8
Revenue,573.2,490.9,343.1,232.6,204.1,163.0,152.1,137.8
Shares_Diluted,30.9079,25.0909,24.0926,23.9238,21.1404,14.5432,12.8706,17.6213
Total_Assets,929.3,1065.5,890.6,341.4,150.4,104.5,70.0,63.1
Total_Liabilities,657.1,652.9,460.7,71.3,41.6,27.8,70.5,60.4
