AAII_YR_DATA,12/31/2022,12/25/2021,12/26/2020,12/28/2019
Capital_Expenditures,12.8,14.2,3.7,12.7
Cash_from_Operations,45.4,46.9,62.9,11.6
Diluted_EPS,-0.53,0.019,0.111,-0.279
Goodwill_Intangibles,746.9,902.1,929.2,814.2
LT_Debt,482.3,481.4,360.0,265.8
Net_Income,-53.5,1.9,10.8,-27.1
Revenue,878.4,719.2,560.1,388.0
Shares_Diluted,100.918,100.8925,97.3924,97.3924
Total_Assets,1158.8,1177.9,1144.8,992.5
Total_Liabilities,682.8,668.4,548.1,408.5
