AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,0.3,0.2,0.2,0.2,0.3
Cash_from_Operations,50.8,96.1,99.9,76.7,74.5
Diluted_EPS,-4.722,1.696,1.248,0.73,0.503
Goodwill_Intangibles,414.1,687.6,705.3,736.7,769.8
LT_Debt,39.5,42.2,46.0,342.5,323.4
Net_Income,-234.0,78.1,53.6,36.3,25.1
Revenue,321.0,363.2,358.3,273.6,266.9
Shares_Diluted,49.554,46.064,42.982,49.79,49.79
Total_Assets,792.1,969.8,806.8,815.4,820.3
Total_Liabilities,165.8,105.9,107.3,434.7,490.5
