AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,,,,0.5,1.3,0.2,0.2,0.2
Cash_from_Operations,,,,4.5,3.5,3.1,3.4,4.5
Diluted_EPS,0.817,0.688,0.78,0.648,0.67,0.54,0.27,0.27
Goodwill_Intangibles,,,,,0.1,0.1,0.1,0.1
LT_Debt,0.0,0.0,0.0,0.0,1.8,2.8,6.3,7.8
Net_Income,3.4,2.9,3.3,2.7,2.6,2.1,0.9,0.9
Revenue,11.9,11.1,10.8,10.5,11.0,10.9,11.1,11.1
Shares_Diluted,4.1618,4.1925,4.177,3.8959,4.1762,4.1836,4.1799,4.1769
Total_Assets,431.1,329.5,309.1,300.5,277.1,257.8,253.2,229.9
Total_Liabilities,,,,,236.6,219.1,216.4,197.7
