AAII_YR_DATA,01/31/2023,01/31/2022,01/31/2021,01/31/2020
Capital_Expenditures,5.0,3.7,3.3,1.0
Cash_from_Operations,-193.3,-95.6,-66.6,-44.4
Diluted_EPS,-1.321,-1.002,-0.459,-0.299
Goodwill_Intangibles,685.4,124.0,0.5,0.3
LT_Debt,0.0,0.0,19.6,19.6
Net_Income,-378.7,-271.1,-117.6,-76.6
Revenue,422.2,204.8,93.1,46.5
Shares_Diluted,286.7639,270.4516,256.3713,256.3713
Total_Assets,2258.9,2042.2,520.6,112.5
Total_Liabilities,602.2,391.4,220.0,134.8
