AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,300.0,310.9,278.7,277.9,285.5,297.0,294.0,274.1,246.7
Cash_from_Operations,363.3,388.1,366.6,491.6,435.2,344.2,353.2,364.3,305.5
Diluted_EPS,4.848,4.695,4.608,4.49,4.213,3.936,3.871,3.854,3.639
Goodwill_Intangibles,,,,,,9.5,11.6,13.7,15.8
LT_Debt,2000.6,2000.4,1736.7,1834.8,1746.1,1744.6,1725.4,1598.6,1615.3
Net_Income,245.6,237.4,232.9,226.8,212.4,198.3,194.7,193.5,182.4
Revenue,1458.1,1350.7,1346.4,1370.8,1349.5,1262.0,1270.3,1282.5,1246.2
Shares_Diluted,50.645,50.572,50.537,50.51,50.424,50.373,50.292,50.199,50.12600000000001
Total_Assets,7210.5,7095.2,6641.2,6382.8,6045.4,6289.9,6023.3,5701.0,5364.6
Total_Liabilities,4542.1,4535.3,4176.6,4012.4,3794.0,4136.0,3965.4,3747.8,3513.9
