AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,2.3,0.3,0.1,
Cash_from_Operations,2.3,4.8,3.1,
Diluted_EPS,0.495,0.029,0.427,0.408
Goodwill_Intangibles,36.9,37.2,2.5,2.6
LT_Debt,61.4,40.5,0.0,2.8
Net_Income,5.6,0.3,4.2,
Revenue,40.3,18.5,14.3,
Shares_Diluted,11.3104,9.8264,9.8144,9.8144
Total_Assets,1163.7,932.8,429.5,383.4
Total_Liabilities,1025.1,823.1,378.9,
